"Name","Activity type","Description"
"304 Castro St","dirt bike",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)","Battery level (%)"
"1","266","37.394841","-122.078368","-4.29998779296875","208.0","5","3.5654","2012-08-11T02:47:22.000Z",,,,
"1","267","37.394783","-122.078405","-4.100006103515625","208.0","5","3.5028","2012-08-11T02:47:24.000Z",,,,
"1","268","37.394727","-122.078437","-3.79998779296875","207.0","5","3.3152","2012-08-11T02:47:26.000Z",,,,
"1","269","37.394671","-122.07847","-3.5","205.0","5","3.3152","2012-08-11T02:47:28.000Z",,,,
"1","270","37.394617","-122.078504","-3.100006103515625","206.0","5","3.0649","2012-08-11T02:47:30.000Z",,,,
"1","271","37.39457","-122.078538","-3.100006103515625","209.0","5","2.7522","2012-08-11T02:47:32.000Z",,,,
"1","272","37.394511","-122.078563","-2.79998779296875","201.0","5","3.2526","2012-08-11T02:47:34.000Z",,,,
"1","273","37.394451","-122.078593","-2.5","204.0","5","3.3152","2012-08-11T02:47:36.000Z",,,,
"1","274","37.394397","-122.078627","-2.399993896484375","209.0","5","3.1275","2012-08-11T02:47:38.000Z",,,,
"1","275","37.394346","-122.078665","-2.5","207.0","5","3.0649","2012-08-11T02:47:40.000Z",,,,
"1","276","37.394097","-122.078718","-0.5","216.0","5","2.6897","2012-08-11T02:47:46.000Z",,,,
"1","277","37.394099","-122.078777","3.399993896484375","213.0","5","2.8773","2012-08-11T02:47:47.000Z",,,,
"1","278","37.394044","-122.078767","7.0","198.0","10","2.7522","2012-08-11T02:47:49.000Z",,,,
"1","279","37.393986","-122.078817","5.899993896484375","194.0","10","2.6271","2012-08-11T02:47:53.000Z",,,,
"1","280","37.393945","-122.078844","6.29998779296875","199.0","10","2.4394","2012-08-11T02:47:55.000Z",,,,
"1","281","37.393897","-122.078871","6.20001220703125","201.0","10","1.5012","2012-08-11T02:47:58.000Z",,,,
"1","282","37.393859","-122.078918","6.100006103515625","204.0","10","2.0642","2012-08-11T02:48:01.000Z",,,,
"1","283","37.393813","-122.078963","4.5","205.0","10","2.1267","2012-08-11T02:48:04.000Z",,,,
"1","284","37.393767","-122.079009","3.600006103515625","206.0","10","2.2518","2012-08-11T02:48:07.000Z",,,,
"1","285","37.393724","-122.079029","2.399993896484375","201.0","10","2.6897","2012-08-11T02:48:09.000Z",,,,
"1","286","37.393679","-122.079055","1.899993896484375","202.0","10","2.8773","2012-08-11T02:48:11.000Z",,,,
"1","287","37.393636","-122.079084","1.79998779296875","205.0","5","2.6271","2012-08-11T02:48:13.000Z",,,,
"1","288","37.393588","-122.079105","2.29998779296875","207.0","5","2.502","2012-08-11T02:48:15.000Z",,,,
"1","289","37.393533","-122.079117","2.600006103515625","203.0","10","1.1259","2012-08-11T02:48:18.000Z",,,,
"1","290","37.393476","-122.079144","2.70001220703125","206.0","5","1.939","2012-08-11T02:48:22.000Z",,,,
"1","291","37.393421","-122.079157","3.0","206.0","5","2.1267","2012-08-11T02:48:25.000Z",,,,
"1","292","37.393365","-122.079183","3.100006103515625","203.0","5","2.1892","2012-08-11T02:48:28.000Z",,,,
"1","293","37.393312","-122.079229","3.0","205.0","5","2.3769","2012-08-11T02:48:31.000Z",,,,
"1","294","37.393255","-122.079272","3.20001220703125","209.0","5","2.4394","2012-08-11T02:48:34.000Z",,,,
"1","295","37.393199","-122.079324","2.899993896484375","213.0","10","2.6897","2012-08-11T02:48:37.000Z",,,,
"1","296","37.39315","-122.079355","2.899993896484375","211.0","10","2.9398","2012-08-11T02:48:39.000Z",,,,
"1","297","37.393092","-122.079392","2.29998779296875","208.0","10","3.4402","2012-08-11T02:48:41.000Z",,,,
"1","298","37.393035","-122.079436","2.0","211.0","10","3.6904","2012-08-11T02:48:43.000Z",,,,
"1","299","37.392973","-122.079478","1.5","210.0","10","3.6904","2012-08-11T02:48:45.000Z",,,,
"1","300","37.392909","-122.079519","1.600006103515625","206.0","10","3.753","2012-08-11T02:48:47.000Z",,,,
"1","301","37.39285","-122.07956","1.600006103515625","207.0","10","3.5654","2012-08-11T02:48:49.000Z",,,,
"1","302","37.392789","-122.079599","1.600006103515625","207.0","10","3.5654","2012-08-11T02:48:51.000Z",,,,
"1","303","37.392728","-122.079632","1.5","205.0","10","3.4402","2012-08-11T02:48:53.000Z",,,,
"1","304","37.392667","-122.079665","1.600006103515625","203.0","10","3.3152","2012-08-11T02:48:55.000Z",,,,
"1","305","37.392624","-122.079693","1.600006103515625","204.0","10","2.3769","2012-08-11T02:48:57.000Z",,,,
"1","306","37.392587","-122.079737","1.70001220703125","192.0","10","1.1259","2012-08-11T02:49:38.000Z",,,,
"1","307","37.392551","-122.079792","2.0","203.0","10","1.6263","2012-08-11T02:49:41.000Z",,,,
"1","308","37.392463","-122.079672","-5.899993896484375","275.0","5","1.1884","2012-08-11T02:49:46.000Z",,,,
"1","309","37.3924","-122.079692","-0.5","243.0","10","0.8131","2012-08-11T02:49:48.000Z",,,,
"1","310","37.392348","-122.079724","4.600006103515625","218.0","15","1.0008","2012-08-11T02:49:50.000Z",,,,
"1","311","37.392317","-122.079784","7.5","198.0","15","0.6255","2012-08-11T02:49:53.000Z",,,,
"1","312","37.392323","-122.07984","17.0999755859375","195.0","15","0","2012-08-11T02:49:56.000Z",,,,
"1","313","37.392323","-122.07984","17.0999755859375","195.0","15","0","2012-08-11T02:49:56.000Z",,,,
"1","314","37.392323","-122.07984","17.0999755859375","195.0","5","0","2012-08-11T02:50:08.000Z",,,,
"1","315","37.392385","-122.079891","15.0","246.0","5","0.5004","2012-08-11T02:50:09.000Z",,,,
