"Name","Activity type","Description"
"8/14/2012 9:39am","train",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)","Battery level (%)"
"1","176","37.337643","-121.891553","8.79998779296875","330.0","20","5.5669","2012-08-14T16:48:41.000Z",,,,
"1","177","37.337687","-121.891584","8.5","331.0","25","5.3793","2012-08-14T16:48:42.000Z",,,,
"1","178","37.33773","-121.891616","8.100006103515625","329.0","25","5.1916","2012-08-14T16:48:43.000Z",,,,
"1","179","37.337773","-121.891647","7.20001220703125","330.0","25","5.1291","2012-08-14T16:48:44.000Z",,,,
"1","180","37.337822","-121.891678","7.399993896484375","334.0","25","5.2542","2012-08-14T16:48:45.000Z",,,,
"1","181","37.337868","-121.891709","7.5","332.0","25","5.1916","2012-08-14T16:48:46.000Z",,,,
"1","182","37.337908","-121.891742","8.20001220703125","328.0","25","5.0666","2012-08-14T16:48:47.000Z",,,,
"1","183","37.337998","-121.891829","6.70001220703125","326.0","25","4.6912","2012-08-14T16:48:50.000Z",,,,
"1","184","37.338061","-121.89188","8.100006103515625","326.0","25","4.3159","2012-08-14T16:48:52.000Z",,,,
"1","185","37.33811","-121.891914","9.29998779296875","327.0","25","3.6904","2012-08-14T16:48:54.000Z",,,,
"1","186","37.338166","-121.891949","9.100006103515625","327.0","25","3.5654","2012-08-14T16:48:56.000Z",,,,
"1","187","37.338219","-121.89198","9.399993896484375","331.0","30","3.5028","2012-08-14T16:48:58.000Z",,,,
"1","188","37.338276","-121.892017","9.899993896484375","332.0","35","3.5028","2012-08-14T16:49:00.000Z",,,,
"1","189","37.338346","-121.89206","10.70001220703125","334.0","35","3.753","2012-08-14T16:49:02.000Z",,,,
"1","190","37.338299","-121.892044","9.100006103515625","334.0","35","1.3761","2012-08-14T16:49:08.000Z",,,,
"1","191","37.33824","-121.892017","8.79998779296875","322.0","30","0.3128","2012-08-14T16:49:11.000Z",,,,
"1","192","37.338151","-121.891943","7.5","22.0","30","0.688","2012-08-14T16:49:17.000Z",,,,
"1","193","37.338112","-121.8919","7.29998779296875","122.0","30","0.5004","2012-08-14T16:49:22.000Z",,,,
"1","194","37.338071","-121.891931","6.399993896484375","303.0","35","0.3753","2012-08-14T16:49:40.000Z",,,,
"1","195","37.338023","-121.891887","6.29998779296875","214.0","30","0.7506","2012-08-14T16:49:46.000Z",,,,
"1","196","37.337995","-121.891837","6.29998779296875","144.0","30","0.7506","2012-08-14T16:49:50.000Z",,,,
"1","197","37.338043","-121.891863","6.20001220703125","40.0","25","0.3128","2012-08-14T16:49:54.000Z",,,,
"1","198","37.338078","-121.891908","6.0","329.0","30","0.688","2012-08-14T16:49:57.000Z",,,,
"1","199","37.338116","-121.891942","5.70001220703125","321.0","30","1.1259","2012-08-14T16:49:59.000Z",,,,
"1","200","37.338185","-121.891994","5.29998779296875","324.0","30","1.814","2012-08-14T16:50:01.000Z",,,,
"1","201","37.338228","-121.892024","5.100006103515625","325.0","30","2.2518","2012-08-14T16:50:02.000Z",,,,
"1","202","37.338313","-121.892082","4.899993896484375","332.0","30","3.0024","2012-08-14T16:50:04.000Z",,,,
"1","203","37.338377","-121.892127","4.79998779296875","332.0","30","3.6904","2012-08-14T16:50:05.000Z",,,,
"1","204","37.33842","-121.89215","4.70001220703125","335.0","30","3.753","2012-08-14T16:50:06.000Z",,,,
"1","205","37.338499","-121.892196","4.600006103515625","335.0","30","3.6279","2012-08-14T16:50:08.000Z",,,,
"1","206","37.338578","-121.892233","4.600006103515625","340.0","30","3.5028","2012-08-14T16:50:10.000Z",,,,
"1","207","37.338622","-121.892254","4.70001220703125","341.0","30","3.6279","2012-08-14T16:50:11.000Z",,,,
"1","208","37.338668","-121.892281","4.70001220703125","337.0","30","3.8156","2012-08-14T16:50:12.000Z",,,,
"1","209","37.338741","-121.892332","4.600006103515625","332.0","30","3.8781","2012-08-14T16:50:14.000Z",,,,
"1","210","37.338794","-121.892365","4.399993896484375","331.0","30","3.3777","2012-08-14T16:50:16.000Z",,,,
"1","211","37.338863","-121.89241","3.899993896484375","334.0","30","3.4402","2012-08-14T16:50:18.000Z",,,,
"1","212","37.338924","-121.892452","3.5","332.0","30","3.2526","2012-08-14T16:50:20.000Z",,,,
"1","213","37.338962","-121.892483","3.5","331.0","30","3.5654","2012-08-14T16:50:21.000Z",,,,
"1","214","37.339032","-121.892546","3.399993896484375","329.0","30","3.753","2012-08-14T16:50:23.000Z",,,,
"1","215","37.339071","-121.89258","3.20001220703125","328.0","30","3.9406","2012-08-14T16:50:24.000Z",,,,
"1","216","37.339818","-121.893237","133.29998779296875","322.0","10","5.692","2012-08-14T16:50:37.000Z",,,,
"1","217","37.339749","-121.893366","61.20001220703125","324.0","20","5.692","2012-08-14T16:50:38.000Z",,,,
"1","218","37.339684","-121.893299","40.4000244140625","332.0","30","5.6295","2012-08-14T16:50:40.000Z",,,,
"1","219","37.339696","-121.893236","35.0","332.0","35","5.6295","2012-08-14T16:50:41.000Z",,,,
"1","220","37.339714","-121.893181","30.9000244140625","334.0","40","5.8797","2012-08-14T16:50:42.000Z",,,,
"2","1","37.342366","-121.895406","18.29998779296875","320.0","50","12.9479","2012-08-14T16:51:14.000Z",,,,
"2","2","37.343145","-121.89604","13.0999755859375","320.0","50","12.8853","2012-08-14T16:51:15.000Z",,,,
"2","3","37.343589","-121.896403","10.100006103515625","322.0","50","13.5733","2012-08-14T16:51:16.000Z",,,,
"2","4","37.343706","-121.896516","7.899993896484375","322.0","50","13.6359","2012-08-14T16:51:17.000Z",,,,
"2","5","37.34386","-121.896642","6.399993896484375","323.0","50","13.8235","2012-08-14T16:51:18.000Z",,,,
"2","6","37.343998","-121.896752","5.100006103515625","323.0","50","14.1989","2012-08-14T16:51:19.000Z",,,,
"2","7","37.344112","-121.896845","4.100006103515625","325.0","50","14.1989","2012-08-14T16:51:20.000Z",,,,
"2","8","37.34423","-121.896932","3.20001220703125","328.0","45","14.1989","2012-08-14T16:51:21.000Z",,,,
"2","9","37.344346","-121.897014","2.399993896484375","330.0","40","13.5733","2012-08-14T16:51:22.000Z",,,,
"2","10","37.34446","-121.897088","1.600006103515625","330.0","40","12.8228","2012-08-14T16:51:23.000Z",,,,
"2","11","37.346037","-121.897961","-3.899993896484375","326.0","10","11.947","2012-08-14T16:52:16.000Z",,,,
"2","12","37.346109","-121.898056","-2.100006103515625","328.0","10","12.1347","2012-08-14T16:52:17.000Z",,,,
"2","13","37.346196","-121.898137","1.5","326.0","15","12.1973","2012-08-14T16:52:18.000Z",,,,
"2","14","37.346291","-121.898222","5.5","324.0","15","11.1339","2012-08-14T16:52:19.000Z",,,,
"2","15","37.346359","-121.898273","5.600006103515625","325.0","20","11.6968","2012-08-14T16:52:20.000Z",,,,
"2","16","37.346446","-121.898312","3.5","327.0","20","11.1339","2012-08-14T16:52:21.000Z",,,,
"2","17","37.346537","-121.898368","6.0","324.0","20","11.4466","2012-08-14T16:52:23.000Z",,,,
"2","18","37.346643","-121.89842","6.79998779296875","325.0","20","12.7602","2012-08-14T16:52:24.000Z",,,,
"2","19","37.346746","-121.898473","6.399993896484375","324.0","20","13.5733","2012-08-14T16:52:25.000Z",,,,
"3","1","37.34975","-121.900926","29.20001220703125","331.0","10","12.9479","2012-08-14T16:52:53.000Z",,,,
"3","2","37.349837","-121.900998","26.5","332.0","15","13.6985","2012-08-14T16:52:54.000Z",,,,
"3","3","37.349935","-121.901062","29.0999755859375","333.0","20","13.3857","2012-08-14T16:52:55.000Z",,,,
"3","4","37.35004","-121.901108","29.5","331.0","20","13.073","2012-08-14T16:52:56.000Z",,,,
"3","5","37.350124","-121.90116","27.79998779296875","326.0","25","12.51","2012-08-14T16:52:57.000Z",,,,
"3","6","37.350193","-121.901201","25.70001220703125","327.0","25","12.9479","2012-08-14T16:52:58.000Z",,,,
"3","7","37.350275","-121.901228","21.0999755859375","330.0","20","13.5733","2012-08-14T16:52:59.000Z",,,,
"3","8","37.350379","-121.90128","16.79998779296875","332.0","20","13.2606","2012-08-14T16:53:00.000Z",,,,
"3","9","37.350485","-121.901356","20.70001220703125","330.0","20","13.073","2012-08-14T16:53:01.000Z",,,,
