"Name","Activity type","Description"
"31/07/2012 22:39","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)","Battery level (%)"
"1","1","37.274905","-121.863718","34.79999923706055","0.0","55","0","2012-08-01T05:50:21.000Z",,,,
"1","2","37.275007","-121.864092","21.700000762939453","0.0","57","0","2012-08-01T05:50:51.000Z",,,,
"1","3","37.275053","-121.865484","21.399999618530273","0.0","60","0","2012-08-01T05:51:25.000Z",,,,
"1","4","37.275096","-121.865748","18.799999237060547","0.0","49","0","2012-08-01T05:51:32.000Z",,,,
"1","5","37.275108","-121.865809","19.799999237060547","0.0","47","0","2012-08-01T05:51:34.000Z",,,,
"1","6","37.275116","-121.865885","20.200000762939453","0.0","47","0","2012-08-01T05:51:37.000Z",,,,
"1","7","37.275118","-121.865941","20.700000762939453","0.0","48","0","2012-08-01T05:51:39.000Z",,,,
"1","8","37.275118","-121.866003","20.700000762939453","0.0","48","0","2012-08-01T05:51:41.000Z",,,,
"1","9","37.275128","-121.866235","22.299999237060547","0.0","49","0","2012-08-01T05:51:47.000Z",,,,
"1","10","37.27513","-121.86631","22.399999618530273","272.70001220703125","47","2.75","2012-08-01T05:51:49.000Z",,,,
"1","11","37.275139","-121.866383","21.299999237060547","0.0","46","0","2012-08-01T05:51:51.000Z",,,,
"1","12","37.275157","-121.866469","20.399999618530273","0.0","46","0","2012-08-01T05:51:53.000Z",,,,
"1","13","37.275174","-121.866574","19.5","0.0","46","0","2012-08-01T05:51:55.000Z",,,,
"1","14","37.275188","-121.866682","19.299999237060547","277.3999938964844","45","4.25","2012-08-01T05:51:57.000Z",,,,
"1","15","37.275194","-121.866743","18.600000381469727","277.5","45","4.5","2012-08-01T05:51:58.000Z",,,,
"1","16","37.275206","-121.866831","18.899999618530273","0.0","45","0","2012-08-01T05:52:00.000Z",,,,
"1","17","37.275221","-121.866932","17.700000762939453","0.0","46","0","2012-08-01T05:52:02.000Z",,,,
"1","18","37.275229","-121.867034","17.200000762939453","275.6000061035156","45","4.5","2012-08-01T05:52:04.000Z",,,,
"1","19","37.275237","-121.867135","16.899999618530273","276.79998779296875","45","4.25","2012-08-01T05:52:06.000Z",,,,
"1","20","37.275281","-121.867474","15.600000381469727","0.0","47","0","2012-08-01T05:52:13.000Z",,,,
"1","21","37.27529","-121.867573","15.300000190734863","0.0","47","0","2012-08-01T05:52:15.000Z",,,,
"1","22","37.275299","-121.867679","15.5","0.0","47","0","2012-08-01T05:52:17.000Z",,,,
"1","23","37.275302","-121.867782","16.100000381469727","0.0","46","0","2012-08-01T05:52:19.000Z",,,,
"1","24","37.2753","-121.867884","16.5","0.0","47","0","2012-08-01T05:52:21.000Z",,,,
"1","25","37.275292","-121.867991","16.700000762939453","0.0","47","0","2012-08-01T05:52:23.000Z",,,,
"1","26","37.275291","-121.868089","16.700000762939453","0.0","47","0","2012-08-01T05:52:25.000Z",,,,
"1","27","37.275296","-121.868178","16.399999618530273","0.0","48","0","2012-08-01T05:52:27.000Z",,,,
"1","28","37.275301","-121.868262","16.700000762939453","0.0","49","0","2012-08-01T05:52:29.000Z",,,,
"1","29","37.275308","-121.868332","16.399999618530273","0.0","48","0","2012-08-01T05:52:31.000Z",,,,
"1","30","37.275325","-121.868409","16.600000381469727","0.0","47","0","2012-08-01T05:52:33.000Z",,,,
"1","31","37.275345","-121.868493","17.399999618530273","0.0","48","0","2012-08-01T05:52:35.000Z",,,,
"1","32","37.275358","-121.868588","17.399999618530273","0.0","47","0","2012-08-01T05:52:37.000Z",,,,
"1","33","37.275366","-121.86868","17.600000381469727","0.0","47","0","2012-08-01T05:52:39.000Z",,,,
"1","34","37.275377","-121.86877","17.899999618530273","0.0","47","0","2012-08-01T05:52:41.000Z",,,,
"1","35","37.275389","-121.868874","18.200000762939453","0.0","47","0","2012-08-01T05:52:43.000Z",,,,
"1","36","37.275406","-121.86897","17.899999618530273","0.0","47","0","2012-08-01T05:52:45.000Z",,,,
"1","37","37.275428","-121.86907","18.5","0.0","47","0","2012-08-01T05:52:47.000Z",,,,
"1","38","37.275444","-121.869168","18.200000762939453","0.0","47","0","2012-08-01T05:52:49.000Z",,,,
"1","39","37.275448","-121.869279","18.600000381469727","0.0","47","0","2012-08-01T05:52:51.000Z",,,,
"1","40","37.275449","-121.869363","19.0","0.0","47","0","2012-08-01T05:52:53.000Z",,,,
"1","41","37.275448","-121.869461","20.299999237060547","0.0","48","0","2012-08-01T05:52:55.000Z",,,,
"1","42","37.275454","-121.869541","20.0","0.0","48","0","2012-08-01T05:52:57.000Z",,,,
"1","43","37.275458","-121.869642","19.799999237060547","0.0","48","0","2012-08-01T05:52:59.000Z",,,,
"1","44","37.27547","-121.869745","19.5","0.0","48","0","2012-08-01T05:53:01.000Z",,,,
"1","45","37.275485","-121.869847","19.299999237060547","0.0","47","0","2012-08-01T05:53:03.000Z",,,,
"1","46","37.275508","-121.869996","19.799999237060547","0.0","47","0","2012-08-01T05:53:06.000Z",,,,
"1","47","37.275522","-121.870073","19.100000381469727","0.0","49","0","2012-08-01T05:53:08.000Z",,,,
"1","48","37.27553","-121.870132","19.5","0.0","48","0","2012-08-01T05:53:10.000Z",,,,
